SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-08-04,42,27748.0,A,30448.0,25529.0,1680.0,6417.0,5.0,23875.0,0.0,7.0,2177.0,437.0,342.0,-1050.0,0.0,0.0,-247.0,1397.0,196.0,-910.0,99.0
2026-08-04,43,27568.0,A,29851.0,25360.0,1637.0,6417.0,0.0,23875.0,0.0,10.0,2114.0,516.0,62.0,-857.0,0.0,0.0,-208.0,1396.0,57.0,-728.0,100.0
2026-08-04,44,27126.0,A,29390.0,24826.0,1647.0,6417.0,0.0,23875.0,0.0,12.0,1932.0,507.0,30.0,-850.0,0.0,0.0,-207.0,1397.0,43.0,-719.0,99.0
2026-08-04,45,25930.0,A,29528.0,23852.0,1631.0,6417.0,0.0,23875.0,0.0,12.0,2101.0,-231.0,-425.0,-898.0,0.0,0.0,-525.0,1397.0,-157.0,-874.0,79.0
2026-08-04,46,25114.0,A,28853.0,23200.0,1621.0,6417.0,0.0,23875.0,0.0,8.0,2097.0,-301.0,-454.0,-899.0,28.0,0.0,-540.0,1396.0,-167.0,-886.0,100.0
2026-08-04,47,23107.0,A,27747.0,21279.0,1580.0,6417.0,0.0,23875.0,0.0,11.0,2057.0,-738.0,-370.0,-959.0,-6.0,-53.0,-970.0,1396.0,-129.0,-926.0,100.0
2026-08-04,48,22017.0,A,26740.0,20406.0,1535.0,6417.0,0.0,23875.0,0.0,11.0,1972.0,-762.0,-359.0,-957.0,-96.0,-20.0,-988.0,1396.0,-126.0,-926.0,51.0
2026-08-05,1,21331.0,A,25393.0,19719.0,1539.0,6417.0,0.0,23875.0,0.0,12.0,1952.0,-544.0,-167.0,-816.0,-99.0,-95.0,-873.0,1396.0,-90.0,-795.0,-95.0
2026-08-05,2,20931.0,A,24970.0,19455.0,1582.0,6417.0,0.0,23875.0,0.0,12.0,2173.0,-522.0,-153.0,-811.0,-97.0,-11.0,-869.0,1396.0,-85.0,-774.0,-229.0
2026-08-05,3,20942.0,A,23441.0,19432.0,1572.0,6417.0,0.0,23875.0,0.0,12.0,2123.0,-10.0,-98.0,-590.0,-19.0,0.0,-712.0,1396.0,43.0,-332.0,-250.0
2026-08-05,4,20571.0,A,22993.0,19094.0,1510.0,6417.0,0.0,23875.0,0.0,12.0,2116.0,13.0,-84.0,-581.0,0.0,0.0,-706.0,1367.0,59.0,-313.0,-250.0
2026-08-05,5,20430.0,A,22948.0,18988.0,1549.0,6417.0,0.0,23875.0,0.0,12.0,1920.0,323.0,348.0,-425.0,0.0,0.0,-614.0,994.0,346.0,-741.0,-250.0
2026-08-05,6,20306.0,A,22770.0,18855.0,1618.0,6417.0,0.0,23875.0,0.0,12.0,2012.0,344.0,380.0,-420.0,0.0,0.0,-610.0,921.0,365.0,-764.0,-182.0
2026-08-05,7,19750.0,A,22294.0,18379.0,1667.0,6417.0,0.0,23875.0,0.0,12.0,2052.0,460.0,484.0,-640.0,0.0,0.0,-762.0,591.0,406.0,-554.0,-100.0
2026-08-05,8,19271.0,A,21787.0,17860.0,1641.0,6417.0,0.0,23875.0,0.0,12.0,1844.0,466.0,482.0,-650.0,0.0,0.0,-767.0,546.0,403.0,-541.0,-70.0
2026-08-05,9,19161.0,A,22143.0,17824.0,1696.0,6417.0,0.0,23875.0,0.0,12.0,2069.0,415.0,184.0,-898.0,0.0,0.0,-989.0,499.0,214.0,-607.0,0.0
2026-08-05,10,19131.0,A,22129.0,17759.0,1756.0,6417.0,0.0,23875.0,0.0,12.0,1989.0,384.0,162.0,-907.0,0.0,0.0,-997.0,502.0,201.0,-606.0,0.0
2026-08-05,11,18979.0,A,22381.0,17616.0,1814.0,6417.0,0.0,23875.0,0.0,12.0,2196.0,-574.0,100.0,-1044.0,0.0,0.0,-959.0,622.0,164.0,-337.0,0.0
2026-08-05,12,19162.0,A,22606.0,17746.0,1762.0,6417.0,11.0,23875.0,0.0,12.0,1991.0,-654.0,81.0,-1046.0,0.0,0.0,-957.0,650.0,160.0,-299.0,0.0
2026-08-05,13,20652.0,A,22928.0,19141.0,1871.0,6417.0,231.0,23875.0,0.0,14.0,1888.0,-36.0,-419.0,-598.0,0.0,0.0,-737.0,822.0,104.0,366.0,0.0
2026-08-05,14,21289.0,A,23485.0,19719.0,2015.0,6417.0,837.0,23875.0,0.0,16.0,1982.0,0.0,-450.0,-544.0,0.0,0.0,-718.0,814.0,102.0,423.0,0.0
2026-08-05,15,22600.0,A,23539.0,20868.0,2150.0,6417.0,1340.0,23875.0,0.0,14.0,2088.0,-2.0,-330.0,277.0,0.0,0.0,-37.0,442.0,158.0,855.0,-84.0
2026-08-05,16,23081.0,A,24080.0,21261.0,2320.0,6417.0,2141.0,23875.0,0.0,50.0,2476.0,2.0,-310.0,307.0,0.0,-16.0,0.0,366.0,169.0,885.0,-223.0
2026-08-05,17,23363.0,A,23836.0,21606.0,2435.0,6417.0,2999.0,23875.0,0.0,464.0,3075.0,412.0,134.0,650.0,0.0,-128.0,0.0,-10.0,393.0,918.0,-299.0
2026-08-05,18,23072.0,A,23327.0,21365.0,2524.0,6417.0,4040.0,23875.0,0.0,710.0,3156.0,455.0,176.0,666.0,-21.0,-47.0,5.0,-86.0,413.0,925.0,-311.0
2026-08-05,19,23157.0,A,23998.0,21398.0,2650.0,6417.0,4982.0,23875.0,0.0,711.0,2938.0,1298.0,610.0,1022.0,-156.0,0.0,527.0,-464.0,626.0,1089.0,-432.0
2026-08-05,20,22093.0,A,23247.0,20438.0,2831.0,6417.0,5888.0,23875.0,0.0,708.0,2401.0,1366.0,646.0,1036.0,-307.0,0.0,552.0,-542.0,637.0,1107.0,-513.0
2026-08-05,21,21569.0,A,22998.0,19801.0,2982.0,6417.0,7082.0,23875.0,0.0,971.0,2130.0,1864.0,883.0,1043.0,-423.0,-36.0,558.0,-928.0,551.0,1346.0,-513.0
2026-08-05,22,21042.0,A,22540.0,19264.0,3101.0,6417.0,8229.0,23875.0,0.0,998.0,2182.0,1888.0,902.0,1042.0,-346.0,-144.0,558.0,-993.0,553.0,1364.0,-513.0
2026-08-05,23,20354.0,A,22313.0,18652.0,3241.0,6417.0,9102.0,23875.0,0.0,990.0,2160.0,1528.0,985.0,1043.0,-432.0,-295.0,732.0,-1211.0,747.0,1404.0,-511.0
2026-08-05,24,19807.0,A,21869.0,18142.0,3279.0,6417.0,10314.0,23875.0,0.0,994.0,2127.0,1505.0,991.0,1043.0,-435.0,-446.0,738.0,-1239.0,755.0,1408.0,-436.0
2026-08-05,25,19643.0,A,21863.0,18013.0,3429.0,6417.0,11078.0,23875.0,0.0,977.0,1929.0,1597.0,990.0,1043.0,-452.0,-530.0,643.0,-1239.0,598.0,1421.0,-476.0
2026-08-05,26,19324.0,A,21578.0,17649.0,3602.0,6417.0,11643.0,23875.0,0.0,979.0,1986.0,1601.0,973.0,1043.0,-452.0,-530.0,639.0,-1239.0,586.0,1422.0,-512.0
2026-08-05,27,18591.0,A,20846.0,17043.0,3741.0,6417.0,11996.0,23875.0,0.0,980.0,2366.0,1376.0,348.0,1026.0,-452.0,-531.0,547.0,-1239.0,329.0,1422.0,-513.0
2026-08-05,28,17695.0,A,19951.0,16146.0,3940.0,6417.0,11346.0,23875.0,0.0,978.0,2279.0,1359.0,310.0,1024.0,-452.0,-530.0,544.0,-1239.0,302.0,1419.0,-513.0
2026-08-05,29,17669.0,A,19934.0,16235.0,4070.0,6417.0,11293.0,23875.0,0.0,970.0,2530.0,1075.0,493.0,903.0,-452.0,-530.0,543.0,-1240.0,415.0,1284.0,-513.0
2026-08-05,30,17401.0,A,19671.0,16049.0,4186.0,6417.0,10812.0,23875.0,0.0,966.0,2231.0,1061.0,512.0,897.0,-452.0,-531.0,543.0,-1240.0,425.0,1254.0,-513.0
2026-08-05,31,17370.0,A,19568.0,16093.0,4296.0,6417.0,10205.0,23875.0,0.0,962.0,2218.0,1297.0,736.0,495.0,-452.0,-456.0,581.0,-1239.0,505.0,479.0,-513.0
2026-08-05,32,17663.0,A,19626.0,16420.0,4412.0,6417.0,9765.0,23875.0,0.0,965.0,2255.0,1307.0,749.0,476.0,-431.0,-305.0,582.0,-1208.0,516.0,389.0,-484.0
2026-08-05,33,17808.0,A,19578.0,16653.0,4428.0,6417.0,8417.0,23875.0,0.0,947.0,2530.0,1142.0,624.0,232.0,-300.0,-153.0,331.0,-818.0,689.0,-599.0,-347.0
2026-08-05,34,19038.0,A,20614.0,17836.0,4397.0,6417.0,7330.0,23875.0,0.0,845.0,2762.0,1131.0,615.0,219.0,-243.0,-19.0,291.0,-739.0,697.0,-667.0,-253.0
2026-08-05,35,20195.0,A,21663.0,18953.0,4365.0,6417.0,6287.0,23875.0,0.0,820.0,3140.0,1181.0,582.0,-96.0,-153.0,0.0,-691.0,-355.0,608.0,-340.0,-153.0
2026-08-05,36,21659.0,A,23262.0,20317.0,4329.0,6417.0,5071.0,23875.0,0.0,829.0,3786.0,1171.0,551.0,-103.0,-273.0,0.0,-743.0,-278.0,585.0,-318.0,-217.0
2026-08-05,37,22509.0,A,24286.0,21240.0,4282.0,6417.0,4021.0,23875.0,0.0,424.0,3821.0,555.0,-401.0,-226.0,-413.0,0.0,64.0,99.0,42.0,-351.0,-310.0
2026-08-05,38,23420.0,A,25854.0,22204.0,4254.0,6417.0,2859.0,23875.0,0.0,69.0,3763.0,515.0,-473.0,-234.0,-421.0,-71.0,112.0,174.0,16.0,-373.0,-431.0
2026-08-05,39,24114.0,A,27505.0,22938.0,4146.0,6417.0,1831.0,23875.0,0.0,164.0,3628.0,313.0,-587.0,-400.0,-290.0,-83.0,-93.0,547.0,278.0,-1096.0,-506.0
2026-08-05,40,24448.0,A,28076.0,23303.0,3911.0,6417.0,878.0,23875.0,0.0,167.0,3210.0,303.0,-591.0,-414.0,-303.0,-221.0,-101.0,623.0,296.0,-1152.0,-513.0
2026-08-05,41,24425.0,A,29378.0,23336.0,3804.0,6417.0,219.0,23875.0,0.0,158.0,3012.0,303.0,-451.0,-1024.0,-434.0,-372.0,-410.0,997.0,296.0,-1407.0,-513.0
2026-08-05,42,24526.0,A,29690.0,23448.0,3605.0,6417.0,6.0,23875.0,0.0,158.0,2979.0,303.0,-448.0,-1056.0,-451.0,-507.0,-422.0,1066.0,294.0,-1425.0,-513.0
2026-08-05,43,24668.0,A,30310.0,23511.0,3546.0,6417.0,0.0,23875.0,0.0,156.0,2952.0,303.0,-702.0,-1005.0,-451.0,-531.0,-651.0,1360.0,205.0,-1445.0,-513.0
2026-08-05,44,24284.0,A,29942.0,23140.0,3527.0,6417.0,0.0,23875.0,0.0,164.0,2996.0,292.0,-719.0,-1002.0,-451.0,-531.0,-660.0,1390.0,191.0,-1446.0,-513.0
2026-08-05,45,23179.0,A,28984.0,22241.0,3534.0,6417.0,0.0,23875.0,0.0,165.0,3154.0,-300.0,-718.0,-860.0,-451.0,-530.0,-622.0,1309.0,-84.0,-1392.0,-513.0
2026-08-05,46,22337.0,A,28207.0,21354.0,3550.0,6417.0,0.0,23875.0,0.0,166.0,3129.0,-357.0,-720.0,-848.0,-451.0,-531.0,-622.0,1270.0,-105.0,-1389.0,-513.0
2026-08-05,47,21083.0,A,27928.0,20274.0,3523.0,6417.0,0.0,23875.0,0.0,160.0,3401.0,-630.0,-815.0,-1029.0,-383.0,-462.0,-993.0,897.0,-237.0,-1443.0,-513.0
2026-08-05,48,20241.0,A,26956.0,19556.0,3463.0,6417.0,0.0,23875.0,0.0,165.0,3424.0,-646.0,-827.0,-1036.0,-352.0,-311.0,-1008.0,821.0,-240.0,-1447.0,-513.0
2026-08-06,1,20092.0,A,26669.0,19393.0,3429.0,6417.0,0.0,23875.0,0.0,158.0,3269.0,-655.0,-1014.0,-1003.0,-412.0,-160.0,-988.0,449.0,-57.0,-1433.0,-513.0
2026-08-06,2,19442.0,A,25898.0,18771.0,3381.0,6417.0,0.0,23875.0,0.0,160.0,3164.0,-647.0,-1021.0,-1002.0,-412.0,-61.0,-987.0,373.0,-48.0,-1425.0,-513.0
2026-08-06,3,19347.0,A,25091.0,18540.0,3312.0,6417.0,0.0,23875.0,0.0,165.0,2906.0,-293.0,-781.0,-976.0,-411.0,-185.0,-971.0,-2.0,-134.0,-1143.0,-513.0
2026-08-06,4,19143.0,A,24929.0,18328.0,3181.0,6417.0,0.0,23875.0,0.0,164.0,3416.0,-266.0,-765.0,-976.0,-411.0,-257.0,-970.0,-49.0,-129.0,-1114.0,-513.0
2026-08-06,5,18828.0,A,24177.0,18027.0,3101.0,6417.0,0.0,23875.0,0.0,162.0,3409.0,-35.0,-787.0,-1041.0,-411.0,-402.0,-1018.0,-44.0,218.0,-760.0,-513.0
2026-08-06,6,18512.0,A,23899.0,17611.0,2970.0,6417.0,0.0,23875.0,0.0,162.0,3441.0,-23.0,-787.0,-1043.0,-412.0,-459.0,-1020.0,-71.0,233.0,-721.0,-513.0
2026-08-06,7,18222.0,A,23136.0,17354.0,2879.0,6417.0,0.0,23875.0,0.0,163.0,3246.0,49.0,-749.0,-848.0,-412.0,-487.0,-968.0,-419.0,34.0,-181.0,-513.0
2026-08-06,8,18004.0,A,22918.0,17039.0,2666.0,6417.0,0.0,23875.0,0.0,164.0,3392.0,46.0,-745.0,-841.0,-412.0,-530.0,-965.0,-439.0,16.0,-133.0,-513.0
2026-08-06,9,18142.0,A,23019.0,17060.0,2560.0,6417.0,0.0,23875.0,0.0,167.0,3515.0,-205.0,-712.0,-894.0,-412.0,-531.0,-969.0,-136.0,-172.0,276.0,-513.0
2026-08-06,10,17966.0,A,22833.0,16867.0,2467.0,6417.0,0.0,23875.0,0.0,166.0,3308.0,-244.0,-716.0,-896.0,-412.0,-509.0,-970.0,-92.0,-181.0,341.0,-513.0
2026-08-06,11,18175.0,A,23887.0,16965.0,2356.0,6417.0,0.0,23875.0,0.0,166.0,3156.0,-1084.0,-941.0,-1041.0,-412.0,-398.0,-904.0,-14.0,-71.0,1307.0,-513.0
2026-08-06,12,18299.0,A,24114.0,16998.0,2224.0,6417.0,12.0,23875.0,0.0,166.0,2991.0,-1133.0,-951.0,-1048.0,-412.0,-459.0,-902.0,22.0,-63.0,1383.0,-513.0
2026-08-06,13,19610.0,A,24677.0,18157.0,2111.0,6417.0,274.0,23875.0,0.0,164.0,2793.0,-712.0,-755.0,-1048.0,-415.0,-392.0,-866.0,354.0,-30.0,1383.0,-513.0
2026-08-06,14,20297.0,A,25263.0,18638.0,2031.0,6417.0,1046.0,23875.0,0.0,159.0,2439.0,-655.0,-734.0,-907.0,-451.0,-500.0,-849.0,414.0,-16.0,1384.0,-513.0
2026-08-06,15,22001.0,A,24423.0,19956.0,1958.0,6417.0,2154.0,23875.0,0.0,169.0,1685.0,337.0,-506.0,328.0,-451.0,-531.0,-90.0,648.0,378.0,1423.0,-513.0
2026-08-06,16,22197.0,A,24527.0,20085.0,1996.0,6417.0,3289.0,23875.0,0.0,166.0,1716.0,453.0,-466.0,399.0,-451.0,-530.0,-36.0,664.0,406.0,1427.0,-513.0
2026-08-06,17,23086.0,A,24814.0,20587.0,1969.0,6417.0,4435.0,23875.0,0.0,267.0,1071.0,1161.0,395.0,886.0,-451.0,-531.0,616.0,497.0,502.0,1427.0,-513.0
2026-08-06,18,22581.0,A,24033.0,19950.0,1857.0,6417.0,5506.0,23875.0,0.0,542.0,1019.0,1218.0,466.0,887.0,-451.0,-530.0,650.0,452.0,513.0,1426.0,-513.0
2026-08-06,19,22206.0,A,23276.0,19494.0,1790.0,6417.0,7070.0,23875.0,0.0,925.0,644.0,1675.0,957.0,1037.0,-451.0,-531.0,720.0,138.0,690.0,1426.0,-513.0
2026-08-06,20,22068.0,A,23081.0,19416.0,1712.0,6417.0,7946.0,23875.0,0.0,982.0,317.0,1703.0,991.0,1042.0,-451.0,-531.0,722.0,129.0,701.0,1426.0,-513.0
2026-08-06,21,21802.0,A,22832.0,19219.0,1665.0,6417.0,8495.0,23875.0,0.0,964.0,461.0,1704.0,991.0,1038.0,-451.0,-530.0,723.0,502.0,701.0,1426.0,-513.0
2026-08-06,22,21231.0,A,22497.0,18770.0,1648.0,6417.0,8577.0,23875.0,0.0,729.0,321.0,1705.0,991.0,1038.0,-451.0,-531.0,723.0,575.0,701.0,1426.0,-513.0
2026-08-06,23,21980.0,A,23029.0,19530.0,1583.0,6417.0,8383.0,23875.0,0.0,945.0,427.0,1705.0,990.0,1042.0,-451.0,-530.0,720.0,905.0,701.0,1426.0,-513.0
2026-08-06,24,21736.0,A,22763.0,19243.0,1443.0,6417.0,8913.0,23875.0,0.0,968.0,606.0,1705.0,990.0,1042.0,-451.0,-531.0,720.0,976.0,706.0,1426.0,-513.0
2026-08-06,25,22142.0,A,23181.0,19671.0,1371.0,6417.0,8206.0,23875.0,0.0,956.0,716.0,1708.0,990.0,1037.0,-451.0,-531.0,917.0,1350.0,881.0,1426.0,-513.0
2026-08-06,26,21735.0,A,22772.0,19319.0,1379.0,6417.0,8753.0,23875.0,0.0,957.0,485.0,1708.0,990.0,1035.0,-451.0,-530.0,924.0,1396.0,892.0,1426.0,-513.0
2026-08-06,27,21708.0,A,23191.0,19317.0,1343.0,6417.0,9082.0,23875.0,0.0,497.0,407.0,1708.0,990.0,1034.0,-451.0,-516.0,928.0,1396.0,888.0,1426.0,-513.0
2026-08-06,28,21489.0,A,22967.0,19171.0,1283.0,6417.0,9399.0,23875.0,0.0,402.0,328.0,1708.0,990.0,1035.0,-451.0,-427.0,928.0,1396.0,887.0,1426.0,-502.0
2026-08-06,29,21258.0,A,23003.0,18914.0,1240.0,6417.0,9269.0,23875.0,0.0,150.0,472.0,1706.0,990.0,1037.0,-451.0,-431.0,840.0,1396.0,864.0,1426.0,-513.0
2026-08-06,30,20836.0,A,22618.0,18592.0,1212.0,6417.0,8846.0,23875.0,0.0,135.0,752.0,1707.0,990.0,1036.0,-451.0,-453.0,837.0,1396.0,857.0,1426.0,-513.0
2026-08-06,31,20963.0,A,22854.0,18752.0,1196.0,6417.0,8571.0,23875.0,0.0,25.0,714.0,1807.0,990.0,1044.0,-451.0,-452.0,892.0,1396.0,710.0,1426.0,-513.0
2026-08-06,32,21364.0,A,23172.0,19148.0,1106.0,6417.0,8281.0,23875.0,0.0,120.0,963.0,1812.0,990.0,1045.0,-439.0,-514.0,894.0,1397.0,701.0,1426.0,-475.0
2026-08-06,33,21939.0,A,23667.0,19645.0,1118.0,6417.0,8087.0,23875.0,0.0,49.0,903.0,1759.0,990.0,1038.0,-347.0,-417.0,992.0,1396.0,703.0,1426.0,-513.0
2026-08-06,34,22796.0,A,24650.0,20295.0,1057.0,6417.0,7237.0,23875.0,0.0,82.0,748.0,1754.0,990.0,1037.0,-433.0,-507.0,995.0,1396.0,703.0,1426.0,-496.0
2026-08-06,35,24570.0,A,26438.0,22032.0,1021.0,6417.0,6262.0,23875.0,0.0,37.0,852.0,1661.0,990.0,944.0,-451.0,-499.0,853.0,1396.0,737.0,1426.0,-455.0
2026-08-06,36,25877.0,A,27855.0,23224.0,897.0,6417.0,4851.0,23875.0,0.0,16.0,592.0,1652.0,987.0,939.0,-451.0,-530.0,849.0,1397.0,734.0,1426.0,-513.0
2026-08-06,37,26952.0,A,28912.0,24236.0,836.0,6417.0,3689.0,23875.0,0.0,15.0,772.0,1511.0,862.0,973.0,-451.0,-531.0,755.0,1397.0,543.0,1427.0,-493.0
2026-08-06,38,27701.0,A,29680.0,24972.0,778.0,6417.0,2391.0,23875.0,0.0,10.0,563.0,1497.0,850.0,975.0,-451.0,-530.0,751.0,1396.0,533.0,1426.0,-508.0
2026-08-06,39,28471.0,A,30459.0,25727.0,706.0,6417.0,1496.0,23875.0,0.0,7.0,536.0,1218.0,748.0,526.0,-451.0,-531.0,501.0,1397.0,632.0,1426.0,-513.0
2026-08-06,40,28257.0,A,30244.0,25549.0,638.0,6417.0,721.0,23875.0,0.0,7.0,541.0,1190.0,739.0,461.0,-451.0,-530.0,488.0,1396.0,639.0,1426.0,-513.0
2026-08-06,41,27712.0,A,29699.0,25108.0,596.0,6417.0,189.0,23875.0,0.0,7.0,795.0,568.0,677.0,661.0,-451.0,-530.0,50.0,1396.0,654.0,1413.0,-513.0
2026-08-06,42,27467.0,A,29457.0,24989.0,597.0,6417.0,3.0,23875.0,0.0,5.0,990.0,527.0,669.0,661.0,-451.0,-531.0,31.0,1397.0,654.0,1412.0,-513.0
2026-08-06,43,27044.0,A,28980.0,24728.0,609.0,6417.0,0.0,23875.0,0.0,4.0,1070.0,424.0,515.0,653.0,-451.0,-476.0,56.0,1396.0,628.0,1422.0,-513.0
2026-08-06,44,26431.0,A,28418.0,24134.0,689.0,6417.0,0.0,23875.0,0.0,4.0,1089.0,418.0,503.0,651.0,-451.0,-527.0,58.0,1397.0,625.0,1423.0,-513.0
2026-08-06,45,25043.0,A,27023.0,22912.0,747.0,6417.0,0.0,23875.0,0.0,6.0,1349.0,365.0,474.0,276.0,-451.0,-530.0,336.0,1396.0,590.0,1420.0,-505.0
2026-08-06,46,23887.0,A,25849.0,21866.0,867.0,6417.0,0.0,23875.0,0.0,7.0,1457.0,366.0,467.0,256.0,-451.0,-505.0,345.0,1396.0,581.0,1413.0,-513.0
2026-08-06,47,22730.0,A,24838.0,20843.0,896.0,6417.0,0.0,23875.0,0.0,11.0,2039.0,648.0,309.0,-207.0,-438.0,-421.0,-40.0,1396.0,363.0,1184.0,-513.0
2026-08-06,48,22111.0,A,24004.0,20322.0,895.0,6417.0,0.0,23875.0,0.0,14.0,2305.0,663.0,295.0,-226.0,-343.0,-271.0,-54.0,1397.0,346.0,1170.0,-513.0
2026-08-07,1,21885.0,A,24023.0,20130.0,888.0,6417.0,0.0,23875.0,0.0,13.0,2260.0,534.0,172.0,-371.0,-430.0,-119.0,-218.0,1397.0,231.0,1323.0,-513.0
2026-08-07,2,21538.0,A,23579.0,19853.0,856.0,6417.0,0.0,23875.0,0.0,14.0,2406.0,532.0,168.0,-376.0,-436.0,-6.0,-224.0,1383.0,232.0,1334.0,-513.0
2026-08-07,3,21301.0,A,23277.0,19682.0,836.0,6417.0,0.0,23875.0,0.0,14.0,2326.0,948.0,330.0,-462.0,-317.0,0.0,-198.0,1215.0,506.0,1361.0,-513.0
2026-08-07,4,21207.0,A,23130.0,19707.0,847.0,6417.0,0.0,23875.0,0.0,14.0,2447.0,981.0,345.0,-465.0,-278.0,0.0,-197.0,1165.0,523.0,1361.0,-497.0
2026-08-07,5,20599.0,A,22829.0,19141.0,834.0,6417.0,0.0,23875.0,0.0,14.0,2177.0,1325.0,510.0,-581.0,-397.0,0.0,-252.0,793.0,546.0,1275.0,-514.0
2026-08-07,6,19837.0,A,21988.0,18407.0,838.0,6417.0,0.0,23875.0,0.0,14.0,2211.0,1347.0,521.0,-586.0,-299.0,0.0,-254.0,719.0,546.0,1266.0,-526.0
2026-08-07,7,19487.0,A,22060.0,18178.0,861.0,6417.0,0.0,23875.0,0.0,14.0,2733.0,1264.0,468.0,-894.0,-192.0,0.0,-488.0,365.0,498.0,1167.0,-513.0
2026-08-07,8,19197.0,A,21795.0,17902.0,926.0,6417.0,0.0,23875.0,0.0,14.0,2899.0,1252.0,456.0,-907.0,-193.0,0.0,-498.0,337.0,488.0,1156.0,-514.0
2026-08-07,9,18627.0,A,21532.0,17500.0,963.0,6417.0,0.0,23875.0,0.0,14.0,3286.0,810.0,148.0,-1038.0,-67.0,0.0,-801.0,539.0,264.0,994.0,-513.0
2026-08-07,10,18515.0,A,21443.0,17387.0,1016.0,6417.0,0.0,23875.0,0.0,14.0,3140.0,774.0,126.0,-1043.0,-72.0,0.0,-814.0,589.0,245.0,966.0,-513.0
2026-08-07,11,18420.0,A,21472.0,17250.0,1047.0,6417.0,0.0,23875.0,0.0,14.0,3258.0,408.0,57.0,-1038.0,-9.0,0.0,-1014.0,905.0,118.0,339.0,-505.0
2026-08-07,12,18619.0,A,21786.0,17483.0,1054.0,6417.0,11.0,23875.0,0.0,13.0,3064.0,391.0,58.0,-1039.0,-111.0,0.0,-1017.0,948.0,111.0,304.0,-513.0
2026-08-07,13,19667.0,A,22366.0,18344.0,1068.0,6417.0,289.0,23875.0,0.0,15.0,2787.0,751.0,260.0,-949.0,-244.0,0.0,-508.0,997.0,145.0,616.0,-513.0
2026-08-07,14,20119.0,A,22759.0,18682.0,1057.0,6417.0,993.0,23875.0,0.0,14.0,2835.0,804.0,281.0,-835.0,-311.0,-20.0,-475.0,1014.0,160.0,644.0,-513.0
2026-08-07,15,21978.0,A,23569.0,20373.0,1054.0,6417.0,2054.0,23875.0,0.0,13.0,2525.0,1765.0,523.0,264.0,-436.0,-154.0,178.0,1159.0,582.0,882.0,-514.0
2026-08-07,16,21788.0,A,23546.0,20158.0,988.0,6417.0,3377.0,23875.0,0.0,11.0,2643.0,1836.0,551.0,302.0,-451.0,-305.0,216.0,1167.0,611.0,911.0,-513.0
2026-08-07,17,21655.0,A,23564.0,19907.0,1047.0,6417.0,4818.0,23875.0,0.0,11.0,2335.0,1715.0,963.0,983.0,-451.0,-456.0,681.0,1051.0,691.0,1359.0,-513.0
2026-08-07,18,21166.0,A,23060.0,19348.0,1214.0,6417.0,6240.0,23875.0,0.0,17.0,2554.0,1709.0,990.0,1021.0,-451.0,-447.0,702.0,1007.0,696.0,1390.0,-513.0
2026-08-07,19,20487.0,A,22312.0,18729.0,1333.0,6417.0,7777.0,23875.0,0.0,16.0,2646.0,1710.0,990.0,1054.0,-451.0,-377.0,723.0,634.0,702.0,1420.0,-513.0
2026-08-07,20,19541.0,A,20938.0,17858.0,1450.0,6417.0,9147.0,23875.0,0.0,376.0,2831.0,1710.0,991.0,1056.0,-451.0,-309.0,723.0,558.0,702.0,1422.0,-513.0
2026-08-07,21,19008.0,A,20171.0,17452.0,1559.0,6417.0,10283.0,23875.0,0.0,594.0,3248.0,1709.0,991.0,1041.0,-451.0,-293.0,722.0,186.0,701.0,1423.0,-513.0
2026-08-07,22,18033.0,A,18912.0,16616.0,1683.0,6417.0,11296.0,23875.0,0.0,900.0,3278.0,1702.0,990.0,1040.0,-451.0,-315.0,722.0,122.0,699.0,1421.0,-513.0
2026-08-07,23,17412.0,A,18614.0,16132.0,1758.0,6417.0,11582.0,23875.0,0.0,745.0,3448.0,1288.0,952.0,874.0,-389.0,-440.0,519.0,-104.0,640.0,1217.0,-514.0
2026-08-07,24,17143.0,A,18316.0,15923.0,1810.0,6417.0,11743.0,23875.0,0.0,810.0,3507.0,1268.0,943.0,868.0,-380.0,-460.0,511.0,-130.0,638.0,1203.0,-513.0
2026-08-07,25,17230.0,A,18693.0,16001.0,1922.0,6417.0,12467.0,23875.0,0.0,643.0,3251.0,1681.0,716.0,863.0,-451.0,-524.0,473.0,-118.0,699.0,1197.0,-513.0
2026-08-07,26,16899.0,A,18321.0,15659.0,1933.0,6417.0,13228.0,23875.0,0.0,718.0,3307.0,1706.0,701.0,855.0,-451.0,-531.0,472.0,-145.0,702.0,1196.0,-513.0
2026-08-07,27,16741.0,A,18747.0,15397.0,1918.0,6417.0,13032.0,23875.0,0.0,504.0,3369.0,1706.0,700.0,235.0,-451.0,-530.0,500.0,-516.0,702.0,1227.0,-513.0
